Unique Identifier,episode_ref,track_name,date,decade,castaway_ref,std_name,std_artist,std_artist_id
10750,1345,Private Tape by Shelley Berman,9/25/1987,80,2123,peter west,shelley berman,A4372
10742,1344,That's My Kick by Erroll Garner,10/2/1987,80,1224,jacques loussier,erroll garner,A1460
10740,1344,For unto us a child is born (from Messiah) by George Frideric Handel,10/2/1987,80,1224,jacques loussier,george frideric handel,A1725
10739,1344,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,10/2/1987,80,1224,jacques loussier,johann sebastian bach,A2427
10741,1344,Jango by Lewis,10/2/1987,80,1224,jacques loussier,lewis,A2874
10738,1344,Piano Concerto for Left-Hand in D minor by Maurice Ravel,10/2/1987,80,1224,jacques loussier,maurice ravel,A3201
10743,1344,"Another Brick In The Wall, Part 2 by Pink Floyd",10/2/1987,80,1224,jacques loussier,pink floyd,A3872
10737,1344,Scenes From Childhood by Robert Schumann,10/2/1987,80,1224,jacques loussier,robert schumann,A4108
10744,1344,Yesterday by The Beatles,10/2/1987,80,1224,jacques loussier,the beatles,A4705
10735,1343,Let's Dance by David Bowie,10/9/1987,80,1695,lulu,david bowie,A1067
10733,1343,Layla by Eric Clapton,10/9/1987,80,1695,lulu,eric clapton,A1435
10732,1343,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,10/9/1987,80,1695,lulu,giacomo puccini,A1790
10736,1343,Maniac by Michael Sembello,10/9/1987,80,1695,lulu,michael sembello,A3279
10734,1343,Move Closer by Phyllis Nelson,10/9/1987,80,1695,lulu,phyllis nelson,A3859
10729,1343,Hit The Road Jack by Ray Charles,10/9/1987,80,1695,lulu,ray charles,A3977
10730,1343,Minute By Minute by The Doobie Brothers,10/9/1987,80,1695,lulu,the doobie brothers,A4797
10731,1343,Greatest Love Of All by Whitney Houston,10/9/1987,80,1695,lulu,whitney houston,A5361
10722,1342,Eton Boating Song by Drummond/Cory,10/16/1987,80,1654,lord killanin,drummond cory,A1253
10721,1342,Tea For Two by Fats Waller,10/16/1987,80,1654,lord killanin,fats waller,A1510
10723,1342,Spread A Little Happiness by Hubert Gregg,10/16/1987,80,1654,lord killanin,hubert gregg,A2072
10725,1342,Olympic Hymn - PRIVATE TAPE,10/16/1987,80,1654,lord killanin,olympic hymn,A3604
10724,1342,"Polonaise in A  major, Op. 40/1 'Military'",10/16/1987,80,1654,lord killanin,polonaise in a major op 40 1 military,A3890
10726,1342,Sleeping Beauty by Peter Ilyich Tchaikovsky,10/16/1987,80,1654,lord killanin,pyotr ilyich tchaikovsky,A3932
10727,1342,The Wild Colonial Boy by The Clancy Brothers and Tommy Makem,10/16/1987,80,1654,lord killanin,the clancy brothers,A4772
10728,1342,Where The Streets Have No Name by U2,10/16/1987,80,1654,lord killanin,u2,A5208
10720,1341,"The Day Thou Gavest, Lord, Has Ended / Sunset by Band of HM Royal Marines",10/23/1987,80,2578,sir james callaghan,band of hm royal marines,A357
10716,1341,Introducing Tobacco To Civilisation by Bob Newhart,10/23/1987,80,2578,sir james callaghan,bob newhart,A577
10713,1341,I'm Gonna Sit Right Down and Write Myself A Letter by Fats Waller,10/23/1987,80,2578,sir james callaghan,fats waller,A1510
10717,1341,"Jesu, lover of my soul by Hubert Parry",10/23/1987,80,2578,sir james callaghan,hubert parry,A2074
10719,1341,Brandenburg Concerto No. 4 In G Major by Johann Sebastian Bach,10/23/1987,80,2578,sir james callaghan,johann sebastian bach,A2427
10718,1341,Sheperd's Song (from Songs of the Auvergne) by Joseph Canteloube,10/23/1987,80,2578,sir james callaghan,joseph canteloube,A2570
10715,1341,"Nocturne in B flat minor, Op. 9/1",10/23/1987,80,2578,sir james callaghan,nocturne in b flat minor op 9 1,A3542
10714,1341,Symphony No. 41 in C major 'Jupiter' - 3rd movement by Wolfgang Amadeus Mozart,10/23/1987,80,2578,sir james callaghan,wolfgang amadeus mozart,A5418
25749,3220,"Der Musensohn, D764 by Franz Schubert",10/30/1987,80,269,bernard levin,franz schubert,A1618
25754,3220,I know that my Redeemer liveth (from Messiah) by George Frideric Handel,10/30/1987,80,269,bernard levin,george frideric handel,A1725
25751,3220,In questa Reggia (from Turandot) by Giacomo Puccini,10/30/1987,80,269,bernard levin,giacomo puccini,A1790
25750,3220,Falstaff by Giuseppe Verdi,10/30/1987,80,269,bernard levin,giuseppe verdi,A1815
25752,3220,"Piano Sonata No. 21 in C major, Op. 53 by Ludwig van Beethoven",10/30/1987,80,269,bernard levin,ludwig van beethoven,A3004
25748,3220,Die Meistersinger von Nürnberg Act 3,10/30/1987,80,269,bernard levin,richard wagner,A4058
25753,3220,My mistress' eyes are nothing like the sun (Sonnet No. 130) by William Shakespeare,10/30/1987,80,269,bernard levin,william shakespeare,A5397
25747,3220,The Magic Flute Act 1 by Wolfgang Amadeus Mozart,10/30/1987,80,269,bernard levin,wolfgang amadeus mozart,A5418
10708,1340,Ah! verranno a te (from Lucia di Lammermoor) by Gaetano Donizetti,11/6/1987,80,210,bamber gascoigne,gaetano donizetti,A1662
10712,1340,Turandot by Giacomo Puccini,11/6/1987,80,210,bamber gascoigne,giacomo puccini,A1790
10710,1340,Dite alla giovine (from La Traviata) by Giuseppe Verdi,11/6/1987,80,210,bamber gascoigne,giuseppe verdi,A1815
10709,1340,Absence (from Les nuits d'été) by Hector Berlioz,11/6/1987,80,210,bamber gascoigne,hector berlioz,A1983
10706,1340,May We Entertain You by Karen Moore,11/6/1987,80,210,bamber gascoigne,karen moore,A2649
10705,1340,Make Me A Pallet On The Floor by Ottilie Patterson,11/6/1987,80,210,bamber gascoigne,ottilie patterson,A3651
10711,1340,Button Up Your Overcoat by Ruth Etting,11/6/1987,80,210,bamber gascoigne,ruth etting,A4236
10707,1340,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,11/6/1987,80,210,bamber gascoigne,wolfgang amadeus mozart,A5418
10689,1338,Downtown Manhattan by Budd Johnson Quintet,11/20/1987,80,2313,robert carrier,budd johnson quintet,A666
10696,1338,Don Carlos by Giuseppe Verdi,11/20/1987,80,2313,robert carrier,giuseppe verdi,A1815
10690,1338,Les Forains by Henri Sauguet,11/20/1987,80,2313,robert carrier,henri sauguet,A1999
10695,1338,"New York, New York by Liza Minnelli",11/20/1987,80,2313,robert carrier,liza minnelli,A2922
10691,1338,Alabama Song by Lotte Lenya,11/20/1987,80,2313,robert carrier,lotte lenya,A2970
10694,1338,Is That All There Is? by Peggy Lee,11/20/1987,80,2313,robert carrier,peggy lee,A3771
10692,1338,Piano Concerto No. 2,11/20/1987,80,2313,robert carrier,piano concerto no 2,A3861
10693,1338,Coronation March by William Walton,11/20/1987,80,2313,robert carrier,william walton,A5401
10688,1337,I Get Along Without You Very Well by Carly Simon,11/27/1987,80,238,barry cryer,carly simon,A737
10682,1337,Hoffnung by Gerard Hoffnung,11/27/1987,80,238,barry cryer,gerard hoffnung,A1768
10684,1337,"Mars (The Bringer of War) From The Planets ‚Äì Suite, op.32 by Gustav Holst",11/27/1987,80,238,barry cryer,gustav holst,A1897
10681,1337,Bad Penny Blues by Humphrey Lyttelton and His Band,11/27/1987,80,238,barry cryer,humphrey lyttelton,A2087
10685,1337,Guitar Man by Jerry Reed,11/27/1987,80,238,barry cryer,jerry reed,A2339
10686,1337,The Girl Can't Help It by Little Richard,11/27/1987,80,238,barry cryer,little richard,A2917
10683,1337,Didn't It Rain? by Mahalia Jackson,11/27/1987,80,238,barry cryer,mahalia jackson,A3050
10687,1337,House Of The Rising Sun by The Animals,11/27/1987,80,238,barry cryer,the animals,A4687
10674,1336,Violin Sonata in A major by César Franck,12/4/1987,80,2852,vernon scannell,cesar franck,A779
10679,1336,Cello Concerto in E Minor by Edward Elgar,12/4/1987,80,2852,vernon scannell,edward elgar,A1326
10675,1336,Violin Concerto in D Minor by Jean Sibelius,12/4/1987,80,2852,vernon scannell,jean sibelius,A2304
10678,1336,St Matthew Passion by Johann Sebastian Bach,12/4/1987,80,2852,vernon scannell,johann sebastian bach,A2427
10680,1336,Alto Rhapsody by Johannes Brahms,12/4/1987,80,2852,vernon scannell,johannes brahms,A2430
10673,1336,Piano Concerto No. 4 In G major by Ludwig van Beethoven,12/4/1987,80,2852,vernon scannell,ludwig van beethoven,A3004
10677,1336,September (from Four Last Songs) by Richard Strauss,12/4/1987,80,2852,vernon scannell,richard strauss,A4054
10676,1336,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,12/4/1987,80,2852,vernon scannell,wolfgang amadeus mozart,A5418
10671,1335,Sanctus (from Saint Cecilia Mass) by Charles-François Gounod,12/11/1987,80,176,antony sher,charles francois gounod,A792
10669,1335,Introduction and Allegro for Strings by Edward Elgar,12/11/1987,80,176,antony sher,edward elgar,A1326
10668,1335,Lucia di Lammermoor by Gaetano Donizetti,12/11/1987,80,176,antony sher,gaetano donizetti,A1662
10672,1335,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",12/11/1987,80,176,antony sher,giuseppe verdi,A1815
10670,1335,The Boy In The Bubble by Paul Simon,12/11/1987,80,176,antony sher,paul simon,A3748
10665,1335,Amen by Poppie Nongena,12/11/1987,80,176,antony sher,poppie nongena,A3894
10667,1335,"Paris, Texas by Ry Cooder",12/11/1987,80,176,antony sher,ry cooder,A4239
10666,1335,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,12/11/1987,80,176,antony sher,wolfgang amadeus mozart,A5418
10658,1334,Charleston by Cecil Mack,12/18/1987,80,1606,lew grade,cecil mack,A769
10660,1334,Ol' Man River by Django Reinhardt,12/18/1987,80,1606,lew grade,django reinhardt,A1178
10661,1334,On The Road To Morocco by Dorothy Lamour,12/18/1987,80,1606,lew grade,dorothy lamour,A1233
10659,1334,"Non, Je Ne Regrette Rien by Édith Piaf",12/18/1987,80,1606,lew grade,edith piaf,A1312
10663,1334,Torna A Surriento by Ernesto de Curtis,12/18/1987,80,1606,lew grade,ernesto de curtis,A1455
10662,1334,Vissi d'arte (from Tosca) by Giacomo Puccini,12/18/1987,80,1606,lew grade,giacomo puccini,A1790
10657,1334,Lo! Hear The Gentle Lark by Sir Henry Rowley Bishop,12/18/1987,80,1606,lew grade,sir henry rowley bishop,A4425
10664,1334,With A Little Help From My Friends by The Beatles,12/18/1987,80,1606,lew grade,the beatles,A4705
10943,1369,In A Mist by Bunny Berigan,12/25/1987,80,2861,victoria wood,bunny berigan,A679
10937,1369,Saxo-Rhapsody by Eric Coates,12/25/1987,80,2861,victoria wood,eric coates,A1436
10939,1369,African Ripples by Fats Waller,12/25/1987,80,2861,victoria wood,fats waller,A1510
10941,1369,Piano Concerto in F major by George Gershwin,12/25/1987,80,2861,victoria wood,george gershwin,A1727
10940,1369,Inbetweenies by Ian Dury & The Blockheads,12/25/1987,80,2861,victoria wood,ian dury,A2114
10942,1369,Let's Do It by Noël Coward,12/25/1987,80,2861,victoria wood,noel coward,A3554
10938,1369,Symphony No. 7 in C sharp minor - 3rd movement by Sergei Prokofiev,12/25/1987,80,2861,victoria wood,sergei prokofiev,A4336
10944,1369,Lock Me Up by The Weather Girls,12/25/1987,80,2861,victoria wood,the weather girls,A5058
10652,1333,Just An Old Fashioned Girl by Eartha Kitt,1/15/1988,80,17,adele leigh,eartha kitt,A1287
10653,1333,Lippen Schweigen by Franz Lehár,1/15/1988,80,17,adele leigh,franz lehar,A1615
10649,1333,One Night Of Love by Grace Moore,1/15/1988,80,17,adele leigh,grace moore,A1851
10654,1333,"Komm, Zigány (from Countess Maritza) by Imre Kálmán",1/15/1988,80,17,adele leigh,imre kalman,A2140
10656,1333,Broadway Baby by Julia McKenzie,1/15/1988,80,17,adele leigh,julia mckenzie,A2611
10650,1333,Si Mes Vers Avaient Des Ailes by Maggie Teyte,1/15/1988,80,17,adele leigh,maggie teyte,A3046
10651,1333,Let's Do It by Noël Coward,1/15/1988,80,17,adele leigh,noel coward,A3554
10655,1333,Would a maid be worth the winning? (from Cosi fan tutte) by Wolfgang Amadeus Mozart,1/15/1988,80,17,adele leigh,wolfgang amadeus mozart,A5418
10644,1332,Hallelujah Chorus (from Messiah) by George Frideric Handel,1/22/1988,80,2415,rt hon michael heseltine,george frideric handel,A1725
10646,1332,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,1/22/1988,80,2415,rt hon michael heseltine,giacomo puccini,A1790
10645,1332,Bolero by Maurice Ravel,1/22/1988,80,2415,rt hon michael heseltine,maurice ravel,A3201
10648,1332,We'll Keep A Welcome by Morriston Orpheus Choir,1/22/1988,80,2415,rt hon michael heseltine,morriston orpheus choir,A3376
10641,1332,Teddy Bears' Picnic by Palm Court Theatre Orchestra,1/22/1988,80,2415,rt hon michael heseltine,palm court theatre orchestra,A3680
10643,1332,Fantasia On Greensleeves by Ralph Vaughan Williams,1/22/1988,80,2415,rt hon michael heseltine,ralph vaughan williams,A3962
10642,1332,Keep Right On To The End Of The Road by Sir Harry Lauder,1/22/1988,80,2415,rt hon michael heseltine,sir harry lauder,A4424
10647,1332,"This Was Their Finest Hour (speech, 18 June 1940) by Winston Churchill",1/22/1988,80,2415,rt hon michael heseltine,winston churchill,A5416
10636,1331,America by Chita Rivera,1/29/1988,80,948,gemma craven,chita rivera,A835
10637,1331,Arabian Fantasy by David Fanshawe Ensemble,1/29/1988,80,948,gemma craven,david fanshawe ensemble,A1076
10639,1331,Without You by Harry Nilsson,1/29/1988,80,948,gemma craven,harry nilsson,A1960
10635,1331,Catch A Falling Star by Perry Como,1/29/1988,80,948,gemma craven,perry como,A3793
10640,1331,Where Do You Go To (My Lovely)? by Peter Sarstedt,1/29/1988,80,948,gemma craven,peter sarstedt,A3830
10638,1331,Vesti la giubba (from Pagliacci) by Ruggero Leoncavallo,1/29/1988,80,948,gemma craven,ruggero leoncavallo,A4220
10633,1331,The Banana Boat Song by Stan Freberg and Billy May's Music,1/29/1988,80,948,gemma craven,stan freberg,A4506
10634,1331,Boil The Breakfast Early by The Chieftains,1/29/1988,80,948,gemma craven,the chieftains,A4752
25746,3219,String Quintet in C major by Franz Schubert,2/5/1988,80,1645,lord donoughue,franz schubert,A1618
25739,3219,Our Love Is Here To Stay by Gene Kelly,2/5/1988,80,1645,lord donoughue,gene kelly,A1695
25740,3219,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",2/5/1988,80,1645,lord donoughue,giacomo puccini,A1790
25745,3219,Gentle On My Mind by Glen Campbell,2/5/1988,80,1645,lord donoughue,glen campbell,A1820
25744,3219,Clarinet Quintet In B minor by Johannes Brahms,2/5/1988,80,1645,lord donoughue,johannes brahms,A2430
25743,3219,"Morgen, Op. 27/4 by Richard Strauss",2/5/1988,80,1645,lord donoughue,richard strauss,A4054
25742,3219,Something by The Beatles,2/5/1988,80,1645,lord donoughue,the beatles,A4705
25741,3219,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,2/5/1988,80,1645,lord donoughue,wolfgang amadeus mozart,A5418
10625,1330,There's No Business Like Show Business by Ethel Merman,2/12/1988,80,1730,margaret kelly miss bluebell,ethel merman,A1467
10631,1330,Singin' in the Rain by Gene Kelly,2/12/1988,80,1730,margaret kelly miss bluebell,gene kelly,A1695
10627,1330,Cabaret by John Kander,2/12/1988,80,1730,margaret kelly miss bluebell,john kander,A2470
10628,1330,Gigi by Maurice Chevalier,2/12/1988,80,1730,margaret kelly miss bluebell,maurice chevalier,A3197
10632,1330,Valentine by Maurice Chevalier,2/12/1988,80,1730,margaret kelly miss bluebell,maurice chevalier,A3197
10629,1330,Yesterday by The Beatles,2/12/1988,80,1730,margaret kelly miss bluebell,the beatles,A4705
10630,1330,Yellow Submarine by The Beatles,2/12/1988,80,1730,margaret kelly miss bluebell,the beatles,A4705
10626,1330,The Most Beautiful Girl In The World,2/12/1988,80,1730,margaret kelly miss bluebell,the most beautiful girl in the world,A4923
10623,1329,Floret silva (from Carmina Burana) by Carl Orff,2/19/1988,80,2912,william davis,carl orff,A726
10624,1329,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",2/19/1988,80,2912,william davis,giuseppe verdi,A1815
10618,1329,"Maria, Mari by Luciano Pavarotti",2/19/1988,80,2912,william davis,luciano pavarotti,A2996
10617,1329,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,2/19/1988,80,2912,william davis,ludwig van beethoven,A3004
10620,1329,Beautiful Noise by Neil Diamond,2/19/1988,80,2912,william davis,neil diamond,A3461
10622,1329,Sleeping Beauty Capriccio Italien by Peter Ilyich Tchaikovsky,2/19/1988,80,2912,william davis,pyotr ilyich tchaikovsky,A3932
10619,1329,Kalinka by Red Army Ensemble,2/19/1988,80,2912,william davis,red army ensemble,A4000
10621,1329,Ein Mädchen oder Weibchen (from The Magic Flute) by Wolfgang Amadeus Mozart,2/19/1988,80,2912,william davis,wolfgang amadeus mozart,A5418
10614,1328,Der Freischütz by Carl Maria von Weber,2/26/1988,80,655,dennis potter,carl maria von weber,A723
10616,1328,Smoke Gets In Your Eyes by Carroll Gibbons and His Boy Friends,2/26/1988,80,655,dennis potter,carroll gibbons,A755
10613,1328,Walking The Blues by Champion Jack Dupree,2/26/1988,80,655,dennis potter,champion jack dupree,A783
10615,1328,Mood Indigo by Duke Ellington & His Orchestra,2/26/1988,80,655,dennis potter,duke ellington,A1262
10612,1328,Peg O' My Heart by Max Harris & His Novelty Trio,2/26/1988,80,655,dennis potter,max harris his novelty trio,A3208
10611,1328,My Happiness by The Pied Pipers,2/26/1988,80,655,dennis potter,the pied pipers,A4947
10609,1328,I'm Getting Sentimental Over You by Tommy Dorsey and His Orchestra,2/26/1988,80,655,dennis potter,tommy dorsey,A5147
10610,1328,Onward Christian Soldiers by York Celebrations Choir,2/26/1988,80,655,dennis potter,york celebrations choir,A5450
10607,1327,Misa Criolla by Ariel Ramírez,3/4/1988,80,2685,stephanie beacham,ariel ramirez,A273
10606,1327,Nightshift by Commodores,3/4/1988,80,2685,stephanie beacham,commodores,A947
10603,1327,Amoreeha by Elton John,3/4/1988,80,2685,stephanie beacham,elton john,A1390
10604,1327,Girl Of My Best Friend,3/4/1988,80,2685,stephanie beacham,girl of my best friend,A1811
10601,1327,Aida by Giuseppe Verdi,3/4/1988,80,2685,stephanie beacham,giuseppe verdi,A1815
10605,1327,Symphony No. 2 in C minor 'Resurrection' -5th movement by Gustav Mahler,3/4/1988,80,2685,stephanie beacham,gustav mahler,A1898
10608,1327,Story Time by Joyce Grenfell,3/4/1988,80,2685,stephanie beacham,joyce grenfell,A2590
10602,1327,Always on My Mind by Willie Nelson,3/4/1988,80,2685,stephanie beacham,willie nelson,A5403
10599,1326,Fanfare for the Common Man by Aaron Copland,3/11/1988,80,1230,james burke,aaron copland,A30
10594,1326,Capriche Arabe by Eric Hill,3/11/1988,80,1230,james burke,eric hill,A1439
10598,1326,The Swan Of Tuonela by Jean Sibelius,3/11/1988,80,1230,james burke,jean sibelius,A2304
10600,1326,Suite for Solo Cello No. 1 in G major by Johann Sebastian Bach,3/11/1988,80,1230,james burke,johann sebastian bach,A2427
10597,1326,Bäilèro (from Songs of  the Auvergne) by Joseph Canteloube,3/11/1988,80,1230,james burke,joseph canteloube,A2570
10596,1326,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",3/11/1988,80,1230,james burke,ludwig van beethoven,A3004
10595,1326,Io Te Vurria Vasa by Miranda Martino,3/11/1988,80,1230,james burke,miranda martino,A3329
10593,1326,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,3/11/1988,80,1230,james burke,wolfgang amadeus mozart,A5418
10592,1325,Going Home (Theme of the Local Hero) by Mark Knopfler,3/18/1988,80,339,brendan foster,mark knopfler,A3135
10588,1325,Theme from Ipi Tombe by Ipi Tombe Original Cast,3/18/1988,80,339,brendan foster,original cast,A3630
10591,1325,Never Give Up On A Dream by Rod Stewart,3/18/1988,80,339,brendan foster,rod stewart,A4131
10589,1325,The Trap Theme by Ron Goodwin,3/18/1988,80,339,brendan foster,ron goodwin,A4146
10587,1325,If by Rudyard Kipling,3/18/1988,80,339,brendan foster,rudyard kipling,A4217
10585,1325,Homeward Bound by Simon & Garfunkel,3/18/1988,80,339,brendan foster,simon garfunkel,A4409
10586,1325,Hey Jude by The Beatles,3/18/1988,80,339,brendan foster,the beatles,A4705
10590,1325,Every Breath You Take by The Police,3/18/1988,80,339,brendan foster,the police,A4954
10806,1352,One For The Road by Frank Sinatra,3/20/1988,80,1827,maya angelou,frank sinatra,A1599
10807,1352,Summertime (from Porgy & Bess) by George Gershwin,3/20/1988,80,1827,maya angelou,george gershwin,A1727
10801,1352,How Great Thou Art by Mahalia Jackson,3/20/1988,80,1827,maya angelou,mahalia jackson,A3050
10802,1352,A Quiet Place by Max Roach,3/20/1988,80,1827,maya angelou,max roach,A3213
10808,1352,Georgia On My Mind by Ray Charles,3/20/1988,80,1827,maya angelou,ray charles,A3977
10803,1352,Killing Me Softly (With His Song) by Roberta Flack,3/20/1988,80,1827,maya angelou,roberta flack,A4117
10805,1352,East Of The Sun by Sarah Vaughan,3/20/1988,80,1827,maya angelou,sarah vaughan,A4291
10804,1352,I Just Called To Say I Love You by Stevie Wonder,3/20/1988,80,1827,maya angelou,stevie wonder,A4555
10702,1339,East Coker (from Four Quartets) by Sir Alec Guinness,3/25/1988,80,2714,sue lawley,alec guinness,A105
10700,1339,Lady With The Braid by Dory Previn,3/25/1988,80,2714,sue lawley,dory previn,A1236
10704,1339,Ev'ry Time We Say Goodbye by Ella Fitzgerald,3/25/1988,80,2714,sue lawley,ella fitzgerald,A1368
10701,1339,Donda lieta usci (Mimi's farewell) (from La Bohème) by Giacomo Puccini,3/25/1988,80,2714,sue lawley,giacomo puccini,A1790
10703,1339,In The Bleak Midwinter by Gustav Holst & Christina Rossetti,3/25/1988,80,2714,sue lawley,gustav holst,A1897
10697,1339,Sound the trumpet (from Birthday Ode 'Come ye sons of art away') by Henry Purcell,3/25/1988,80,2714,sue lawley,henry purcell,A2014
10699,1339,Rhapsody on a Theme of Paganini by Sergey Rachmaninov,3/25/1988,80,2714,sue lawley,sergey rachmaninov,A4337
10698,1339,Hey Jude by The Beatles,3/25/1988,80,2714,sue lawley,the beatles,A4705
10584,1324,Dies Irae (Gregorian Chant) by Deller Consort,4/1/1988,80,2205,quintin hogg,deller consort,A1115
10583,1324,Vivat Regina (from I Was Glad) by Hubert Parry,4/1/1988,80,2205,quintin hogg,hubert parry,A2074
10579,1324,Dancing on the Ceiling by Jessie Matthews,4/1/1988,80,2205,quintin hogg,jessie matthews,A2342
10580,1324,O frag mich nicht (from The Faithful Peasant) by Leo Fall,4/1/1988,80,2205,quintin hogg,leo fall,A2817
10577,1324,I Do Like to be Beside the Seaside by Mark Sheridan,4/1/1988,80,2205,quintin hogg,mark sheridan,A3140
10578,1324,"Swing Low, Sweet Chariot by Paul Robeson",4/1/1988,80,2205,quintin hogg,paul robeson,A3745
10582,1324,St Patrick's Breastplate (I Bind unto Myself Today) by The Choir of Belfast Cathedral,4/1/1988,80,2205,quintin hogg,the choir of belfast cathedral,A4761
10581,1324,"Regimental March Of The Rifle Brigade by The Band and Bugles, 3rd Battalion, Royal Green Jackets",4/1/1988,80,2205,quintin hogg,the royal green jackets,A4981
10571,1323,Brightly dawns our wedding day (from The Mikado) by Arthur Sullivan,4/8/1988,80,1259,jane asher,arthur sullivan,A297
10575,1323,Kindergarten by Bill Cosby,4/8/1988,80,1259,jane asher,bill cosby,A490
10570,1323,Arrival of the Queen of Sheba (from Solomon) by George Frideric Handel,4/8/1988,80,1259,jane asher,george frideric handel,A1725
10573,1323,Without You by Harry Nilsson,4/8/1988,80,1259,jane asher,harry nilsson,A1960
10569,1323,Penguin Parade by Herman Finck,4/8/1988,80,1259,jane asher,herman finck,A2030
10576,1323,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,4/8/1988,80,1259,jane asher,ludwig van beethoven,A3004
10572,1323,Woman by Peter & Gordon,4/8/1988,80,1259,jane asher,peter gordon,A3811
10574,1323,Dalla sua pace (from Don Giovanni) by Wolfgang Amadeus Mozart,4/8/1988,80,1259,jane asher,wolfgang amadeus mozart,A5418
10567,1322,"Non, Je Ne Regrette Rien by Édith Piaf",4/15/1988,80,197,arthur scargill,edith piaf,A1312
10568,1322,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",4/15/1988,80,197,arthur scargill,giuseppe verdi,A1815
10563,1322,Orpheus in the Underworld Overture by Jacques Offenbach,4/15/1988,80,197,arthur scargill,jacques offenbach,A2248
10564,1322,Beale Street Blues by Louis Armstrong & His All-Stars,4/15/1988,80,197,arthur scargill,louis armstrong,A2977
10565,1322,Old Shep,4/15/1988,80,197,arthur scargill,old shep,A3595
10566,1322,1812 Overture by Peter Ilyich Tchaikovsky,4/15/1988,80,197,arthur scargill,pyotr ilyich tchaikovsky,A3932
10561,1322,The Entertainer by Scott Joplin,4/15/1988,80,197,arthur scargill,scott joplin,A4313
10562,1322,Oh Love That Will Not Let Me Go by The London Emmanuel Choir,4/15/1988,80,197,arthur scargill,the london emmanuel choir,A4891
10560,1321,"Draw On, Sweet Night by Consort Of Musicke",4/22/1988,80,1788,mary archer,consort of musicke,A957
10559,1321,Sanctus (from Requiem) by Gabriel Fauré,4/22/1988,80,1788,mary archer,gabriel faure,A1657
10553,1321,Solemn Melody by Hallé Orchestra & George Thalben-Ball,4/22/1988,80,1788,mary archer,halle orchestra george thalben ball,A1921
10556,1321,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,4/22/1988,80,1788,mary archer,ludwig van beethoven,A3004
10554,1321,"Onaway, awake, beloved (from Hiawatha) by Samuel Coleridge-Taylor",4/22/1988,80,1788,mary archer,samuel coleridge taylor,A4276
10558,1321,This Is The Record Of John by Sir David Willcocks,4/22/1988,80,1788,mary archer,sir david willcocks,A4420
10555,1321,I Want To Hold Your Hand by The Beatles,4/22/1988,80,1788,mary archer,the beatles,A4705
10557,1321,I Come From Heaven by The Clerkes of Oxenford,4/22/1988,80,1788,mary archer,the clerkes of oxenford,A4775
10547,1320,Breaking Down the Walls of Heartache by Bandwagon '85,4/29/1988,80,1851,michael gambon,bandwagon 85,A361
10549,1320,Woman by John Lennon,4/29/1988,80,1851,michael gambon,john lennon,A2478
10545,1320,Tutti Frutti by Little Richard,4/29/1988,80,1851,michael gambon,little richard,A2917
10552,1320,Symphony No. 7 in A major - 2nd movement by Ludwig van Beethoven,4/29/1988,80,1851,michael gambon,ludwig van beethoven,A3004
10551,1320,Every Day A Little Death (A Little Night Music) by Marcia Aitken,4/29/1988,80,1851,michael gambon,marcia aitken,A3093
10550,1320,Recuerdos De La Alhambra by Narciso Yepes,4/29/1988,80,1851,michael gambon,narciso yepes,A3441
10548,1320,"Mistress Mine, Well May You Fare by Thomas Morley",4/29/1988,80,1851,michael gambon,thomas morley,A5092
10546,1320,Othello Act 5 by William Shakespeare,4/29/1988,80,1851,michael gambon,william shakespeare,A5397
10543,1319,Yada Yada La Scala by Dory Previn,5/6/1988,80,1931,neil kinnock,dory previn,A1236
10539,1319,Serenade (from The Fair Maid of Perth Suite) by Georges Bizet,5/6/1988,80,1931,neil kinnock,georges bizet,A1749
10538,1319,Di quella pira (from Il trovatore) by Giuseppe Verdi,5/6/1988,80,1931,neil kinnock,giuseppe verdi,A1815
10537,1319,Bryn Calfaria by Great Welsh National Singing Festival,5/6/1988,80,1931,neil kinnock,great welsh national singing festival,A1865
10540,1319,Symphony No. 1 in C minor - 4th movement by Johannes Brahms,5/6/1988,80,1931,neil kinnock,johannes brahms,A2430
10542,1319,Imagine,5/6/1988,80,1931,neil kinnock,john lennon,A2478
