Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
9586,1200,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,1/25/1991,90,90-364,90-364-fred zinnemann,925,ludwig van beethoven,fred zinnemann
9587,1200,Symphony No. 2 in C minor 'Resurrection' by Gustav Mahler,1/25/1991,90,90-365,90-365-fred zinnemann,925,gustav mahler,fred zinnemann
9588,1200,Sonata No 5 In C Major by Baldassare Galuppi,1/25/1991,90,90-366,90-366-fred zinnemann,925,baldassare galuppi,fred zinnemann
9589,1200,Minnie The Moocher by Cab Calloway,1/25/1991,90,90-367,90-367-fred zinnemann,925,cab calloway,fred zinnemann
9590,1200,Rhapsody in Blue by George Gershwin,1/25/1991,90,90-368,90-368-fred zinnemann,925,george gershwin,fred zinnemann
9591,1200,Green Corn by Lead Belly,1/25/1991,90,90-369,90-369-fred zinnemann,925,lead belly,fred zinnemann
9592,1200,Magnificat in D major by Johann Sebastian Bach,1/25/1991,90,90-370,90-370-fred zinnemann,925,johann sebastian bach,fred zinnemann
9577,1199,Duke Of Earl by Gene Chandler,1/27/1991,90,90-371,90-371-brian eno,342,gene chandler,brian eno
9578,1199,Alu Jon Jonki Jon by Fela Kuti & Afrika 70,1/27/1991,90,90-372,90-372-brian eno,342,fela kuti,brian eno
9579,1199,Sunday Morning by The Velvet Underground,1/27/1991,90,90-373,90-373-brian eno,342,the velvet underground,brian eno
9580,1199,He Loved Him Madly by Miles Davis,1/27/1991,90,90-374,90-374-brian eno,342,miles davis,brian eno
9581,1199,Herouvimska Pessen by Nikolai Ivanovitch Kompaneiski,1/27/1991,90,90-375,90-375-brian eno,342,nikolai ivanovitch kompaneiski,brian eno
9582,1199,Too Much Time by Captain Beefheart & His Magic Band,1/27/1991,90,90-376,90-376-brian eno,342,captain beefheart his magic band,brian eno
9584,1199,Lord Don't Forget About Me by Dorothy Love Coates,1/27/1991,90,90-377,90-377-brian eno,342,dorothy love coates,brian eno
9569,1198,Surabaya Johnny by Lotte Lenya,2/8/1991,90,90-378,90-378-professor ralf dahrendorf,2188,lotte lenya,professor ralf dahrendorf
9570,1198,Wann Wir Schreiten by The German Workers,2/8/1991,90,90-379,90-379-professor ralf dahrendorf,2188,the german workers,professor ralf dahrendorf
9571,1198,For Sasha by Joan Baez,2/8/1991,90,90-380,90-380-professor ralf dahrendorf,2188,joan baez,professor ralf dahrendorf
9572,1198,Basin Street Blues by Sidney Bechet,2/8/1991,90,90-381,90-381-professor ralf dahrendorf,2188,sidney bechet,professor ralf dahrendorf
9573,1198,Night And Day by Django Reinhardt & Stéphane Grappelli,2/8/1991,90,90-382,90-382-professor ralf dahrendorf,2188,stephane grappelli,professor ralf dahrendorf
9574,1198,Summertime (from Porgy & Bess) by George Gershwin,2/8/1991,90,90-383,90-383-professor ralf dahrendorf,2188,george gershwin,professor ralf dahrendorf
9575,1198,Blueberry Hill by Louis Armstrong,2/8/1991,90,90-384,90-384-professor ralf dahrendorf,2188,louis armstrong,professor ralf dahrendorf
9576,1198,Pipers Lament by L Statham,2/8/1991,90,90-385,90-385-professor ralf dahrendorf,2188,l statham,professor ralf dahrendorf
9561,1197,String Quintet in C major - 2nd movement by Franz Schubert,2/15/1991,90,90-386,90-386-paddy ashdown mp,2010,franz schubert,paddy ashdown mp
9562,1197,Come unto him all ye that labour (from Messiah) by George Frideric Handel,2/15/1991,90,90-387,90-387-paddy ashdown mp,2010,george frideric handel,paddy ashdown mp
9563,1197,Concerto for Two Mandolins in G major by Antonio Vivaldi,2/15/1991,90,90-388,90-388-paddy ashdown mp,2010,antonio vivaldi,paddy ashdown mp
9564,1197,Birdsong on Kung Mountain by Art-Tune Co Hong Kong,2/15/1991,90,90-389,90-389-paddy ashdown mp,2010,art tune co hong kong,paddy ashdown mp
9565,1197,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,2/15/1991,90,90-390,90-390-paddy ashdown mp,2010,giacomo puccini,paddy ashdown mp
9566,1197,Me And Robert Foster by The Becketts,2/15/1991,90,90-391,90-391-paddy ashdown mp,2010,the becketts,paddy ashdown mp
9567,1197,Sea Pictures - Sabbath morning at sea by Edward Elgar,2/15/1991,90,90-392,90-392-paddy ashdown mp,2010,edward elgar,paddy ashdown mp
9568,1197,Don't Let It Bother You by Fats Waller,2/15/1991,90,90-393,90-393-paddy ashdown mp,2010,fats waller,paddy ashdown mp
9545,1195,The Hunters Purse by Pat Kilduff & The Chieftains,3/1/1991,90,90-394,90-394-ronald eyre,2359,the chieftains,ronald eyre
9546,1195,Piano Concerto No. 3 in C major by Sergei Prokofiev,3/1/1991,90,90-395,90-395-ronald eyre,2359,sergei prokofiev,ronald eyre
9547,1195,"Soll ich dich, Teurer (from The Magic Flute) by Wolfgang Amadeus Mozart",3/1/1991,90,90-396,90-396-ronald eyre,2359,wolfgang amadeus mozart,ronald eyre
9548,1195,Great Vespers by Russian Orthodox Cathedral Choir of Paris,3/1/1991,90,90-397,90-397-ronald eyre,2359,russian orthodox cathedral choir of paris,ronald eyre
9549,1195,Home By Another Way by James Taylor,3/1/1991,90,90-398,90-398-ronald eyre,2359,james taylor,ronald eyre
9550,1195,"Si, pel ciel (Oath duet) (from Otello) by Giuseppe Verdi",3/1/1991,90,90-399,90-399-ronald eyre,2359,giuseppe verdi,ronald eyre
9551,1195,Hold On by Barbara Hendricks,3/1/1991,90,90-400,90-400-ronald eyre,2359,barbara hendricks,ronald eyre
9552,1195,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,3/1/1991,90,90-401,90-401-ronald eyre,2359,wolfgang amadeus mozart,ronald eyre
9537,1194,Die Meistersinger von Nürnberg Overture by Richard Wagner,3/8/1991,90,90-402,90-402-sir denis forman,2545,richard wagner,sir denis forman
9538,1194,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,3/8/1991,90,90-403,90-403-sir denis forman,2545,wolfgang amadeus mozart,sir denis forman
9539,1194,Nocturne No 7 In C by John Field,3/8/1991,90,90-404,90-404-sir denis forman,2545,john field,sir denis forman
9540,1194,English Suite No. 2 in A minor - 5th movement by Johann Sebastian Bach,3/8/1991,90,90-405,90-405-sir denis forman,2545,johann sebastian bach,sir denis forman
9541,1194,Caison's March by Symphonic Wind Band,3/8/1991,90,90-406,90-406-sir denis forman,2545,symphonic wind band,sir denis forman
9542,1194,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,3/8/1991,90,90-407,90-407-sir denis forman,2545,wolfgang amadeus mozart,sir denis forman
9543,1194,The Dachstein Angels by Wally Badarou,3/8/1991,90,90-408,90-408-sir denis forman,2545,wally badarou,sir denis forman
9544,1194,Comfort Ye (from Rock Messiah) by Brian Gascoigne,3/8/1991,90,90-409,90-409-sir denis forman,2545,brian gascoigne,sir denis forman
9529,1193,Requiem in D minor - Introitus by Wolfgang Amadeus Mozart,3/15/1991,90,90-410,90-410-jeffrey bernard,1287,wolfgang amadeus mozart,jeffrey bernard
9530,1193,Andaluza (Dance No. 5) (from Danzas españolas) by Enrique Granados,3/15/1991,90,90-411,90-411-jeffrey bernard,1287,enrique granados,jeffrey bernard
9531,1193,Symphony No. 1 in E minor - 1st movement by Jean Sibelius,3/15/1991,90,90-412,90-412-jeffrey bernard,1287,jean sibelius,jeffrey bernard
9532,1193,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,3/15/1991,90,90-413,90-413-jeffrey bernard,1287,wolfgang amadeus mozart,jeffrey bernard
9533,1193,Enigma Variations - EDU by Edward Elgar,3/15/1991,90,90-414,90-414-jeffrey bernard,1287,edward elgar,jeffrey bernard
9534,1193,Der Rosenkavalier Act 3 by Richard Strauss,3/15/1991,90,90-415,90-415-jeffrey bernard,1287,richard strauss,jeffrey bernard
9535,1193,String Quartet in E Flat Major (Beginning) by Ludwig van Beethoven,3/15/1991,90,90-416,90-416-jeffrey bernard,1287,ludwig van beethoven,jeffrey bernard
9536,1193,String Quartet in E flat major - 1st movement by Joseph Haydn,3/15/1991,90,90-417,90-417-jeffrey bernard,1287,joseph haydn,jeffrey bernard
9521,1192,Piano Concerto No. 3 in D minor by Sergey Rachmaninov,3/22/1991,90,90-418,90-418-sir trevor holdsworth,2659,sergey rachmaninov,sir trevor holdsworth
9522,1192,Summer Evening by Frederick Delius,3/22/1991,90,90-419,90-419-sir trevor holdsworth,2659,frederick delius,sir trevor holdsworth
9523,1192,Requiem by Gabriel Fauré,3/22/1991,90,90-420,90-420-sir trevor holdsworth,2659,gabriel faure,sir trevor holdsworth
9524,1192,I Feel Pretty by The Oscar Peterson Trio,3/22/1991,90,90-421,90-421-sir trevor holdsworth,2659,oscar peterson,sir trevor holdsworth
9525,1192,Marigold by Billy Mayerl,3/22/1991,90,90-422,90-422-sir trevor holdsworth,2659,billy mayerl,sir trevor holdsworth
9526,1192,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",3/22/1991,90,90-423,90-423-sir trevor holdsworth,2659,edward elgar,sir trevor holdsworth
9527,1192,Vocalise by Sergey Rachmaninov,3/22/1991,90,90-424,90-424-sir trevor holdsworth,2659,sergey rachmaninov,sir trevor holdsworth
9528,1192,Fortunato l'uom che prende (finale) (from Cosi fan tutte) by Wolfgang Amadeus Mozart,3/22/1991,90,90-425,90-425-sir trevor holdsworth,2659,wolfgang amadeus mozart,sir trevor holdsworth
9513,1191,Rhapsody in Blue by George Gershwin,3/29/1991,90,90-426,90-426-marti caine,1771,george gershwin,marti caine
9514,1191,People That On Earth Do Dwell by The Choir And Congregation Of The Royal Naval Chapel,3/29/1991,90,90-427,90-427-marti caine,1771,the choir and congregation of the royal naval chapel,marti caine
9515,1191,The Shipping Forecast by Andrew Timothy,3/29/1991,90,90-428,90-428-marti caine,1771,andrew timothy,marti caine
9518,1191,Test Pilot Sketch (from Hancock's Half Hour) by Tony Hancock,3/29/1991,90,90-429,90-429-marti caine,1771,tony hancock,marti caine
9519,1191,Showbiz by Helen Reddy,3/29/1991,90,90-430,90-430-marti caine,1771,helen reddy,marti caine
9520,1191,Thanksong by Dave Grusin,3/29/1991,90,90-431,90-431-marti caine,1771,dave grusin,marti caine
9713,1216,The Hebrides Overture (Fingal's Cave) by Felix Mendelssohn,4/5/1991,90,90-432,90-432-lord charteris,1637,felix mendelssohn,lord charteris
9714,1216,God Who Made The Earth And Sky by Francis Grier,4/5/1991,90,90-433,90-433-lord charteris,1637,francis grier,lord charteris
9715,1216,Piano Trio No. 1 in B flat major - 2nd movement by Franz Schubert,4/5/1991,90,90-434,90-434-lord charteris,1637,franz schubert,lord charteris
9716,1216,Lilli Marlene by Marlene Dietrich,4/5/1991,90,90-435,90-435-lord charteris,1637,marlene dietrich,lord charteris
9717,1216,Waltzing Matilda by Tom And Ted Legarde,4/5/1991,90,90-436,90-436-lord charteris,1637,tom and ted legarde,lord charteris
9718,1216,Rock Around The Clock by Bill Haley and His Comets,4/5/1991,90,90-437,90-437-lord charteris,1637,bill haley and his comets,lord charteris
9719,1216,Symphony No. 94 in G major 'Surprise' - 1st movement by Joseph Haydn,4/5/1991,90,90-438,90-438-lord charteris,1637,joseph haydn,lord charteris
9720,1216,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,4/5/1991,90,90-439,90-439-lord charteris,1637,ludwig van beethoven,lord charteris
9505,1190,Finlandia by Jean Sibelius,4/12/1991,90,90-440,90-440-naomi mitchison,1923,jean sibelius,naomi mitchison
9506,1190,Ye Canny Shove Yer Granny by Robin Hall & Jimmy MacGregor,4/12/1991,90,90-441,90-441-naomi mitchison,1923,robin hall,naomi mitchison
9507,1190,Dragon School Song by The Children Of Dragon School Oxford,4/12/1991,90,90-442,90-442-naomi mitchison,1923,the children of dragon school oxford,naomi mitchison
9508,1190,Night Mail by Patrick Wymark,4/12/1991,90,90-443,90-443-naomi mitchison,1923,patrick wymark,naomi mitchison
9509,1190,Götterdämmerung by Richard Wagner,4/12/1991,90,90-444,90-444-naomi mitchison,1923,richard wagner,naomi mitchison
9510,1190,The Rite of Spring by Igor Stravinsky,4/12/1991,90,90-445,90-445-naomi mitchison,1923,igor stravinsky,naomi mitchison
9511,1190,African Tribal Song by The Botswana Tribe,4/12/1991,90,90-446,90-446-naomi mitchison,1923,the botswana tribe,naomi mitchison
9512,1190,Kishmull's Galley by Kenneth McKellar,4/12/1991,90,90-447,90-447-naomi mitchison,1923,kenneth mckellar,naomi mitchison
9497,1189,Piano Concerto in A Minor by Edvard Grieg,4/19/1991,90,90-448,90-448-lord king,1655,edvard grieg,lord king
9498,1189,The Smugglers' Song by Peter Dawson,4/19/1991,90,90-449,90-449-lord king,1655,peter dawson,lord king
9499,1189,Trumpet Voluntary by Maurice André,4/19/1991,90,90-450,90-450-lord king,1655,maurice andre,lord king
9500,1189,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",4/19/1991,90,90-451,90-451-lord king,1655,giuseppe verdi,lord king
9501,1189,Caruso by Luciano Pavarotti,4/19/1991,90,90-452,90-452-lord king,1655,luciano pavarotti,lord king
9502,1189,Flower Duet (from Lakmé) by Léo Delibes,4/19/1991,90,90-453,90-453-lord king,1655,leo delibes,lord king
9503,1189,She's Leaving Home by The Beatles,4/19/1991,90,90-454,90-454-lord king,1655,the beatles,lord king
9504,1189,Jerusalem by Hubert Parry,4/19/1991,90,90-455,90-455-lord king,1655,hubert parry,lord king
9489,1188,Das Trinklied vom Jammer der Erde (from Das Lied von der Erde) by Gustav Mahler,4/26/1991,90,90-456,90-456-dr jonathan sacks,741,gustav mahler,dr jonathan sacks
9490,1188,Kol Nidrei by Naftali Herstik,4/26/1991,90,90-457,90-457-dr jonathan sacks,741,naftali herstik,dr jonathan sacks
9491,1188,"String Quartet No. 14 in C sharp minor, Op. 131 - 1st movement by Ludwig van Beethoven",4/26/1991,90,90-458,90-458-dr jonathan sacks,741,ludwig van beethoven,dr jonathan sacks
9492,1188,Tzomoh L'Cho Nafshi by Lubavitcher Chorus,4/26/1991,90,90-459,90-459-dr jonathan sacks,741,lubavitcher chorus,dr jonathan sacks
9493,1188,Violin Concerto in D major by Johannes Brahms,4/26/1991,90,90-460,90-460-dr jonathan sacks,741,johannes brahms,dr jonathan sacks
9494,1188,Od Avinu Hay by Shlomo Carlebach,4/26/1991,90,90-461,90-461-dr jonathan sacks,741,shlomo carlebach,dr jonathan sacks
9495,1188,String Quartet in F major - 1st movement by Maurice Ravel,4/26/1991,90,90-462,90-462-dr jonathan sacks,741,maurice ravel,dr jonathan sacks
9496,1188,Lest We Forget by Sholom Katz,4/26/1991,90,90-463,90-463-dr jonathan sacks,741,sholom katz,dr jonathan sacks
9481,1187,Vissi d'arte (from Tosca) by Giacomo Puccini,5/3/1991,90,90-464,90-464-dame shirley porter,554,giacomo puccini,dame shirley porter
9482,1187,Maybe It's Because I'm A Londoner by Bud Flanagan,5/3/1991,90,90-465,90-465-dame shirley porter,554,bud flanagan,dame shirley porter
9483,1187,Kol Nidrei by Simon Hass,5/3/1991,90,90-466,90-466-dame shirley porter,554,simon hass,dame shirley porter
9484,1187,I'm called little Buttercup (from HMS Pinafore) by Arthur Sullivan,5/3/1991,90,90-467,90-467-dame shirley porter,554,arthur sullivan,dame shirley porter
9485,1187,Cello Concerto in E Minor by Edward Elgar,5/3/1991,90,90-468,90-468-dame shirley porter,554,edward elgar,dame shirley porter
9486,1187,Carmina Burana by Carl Orff,5/3/1991,90,90-469,90-469-dame shirley porter,554,carl orff,dame shirley porter
9487,1187,Fame by Pitchford/Gore,5/3/1991,90,90-470,90-470-dame shirley porter,554,pitchford gore,dame shirley porter
9488,1187,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,5/3/1991,90,90-471,90-471-dame shirley porter,554,ludwig van beethoven,dame shirley porter
9473,1186,The Light of Life by Edward Elgar,5/17/1991,90,90-472,90-472-cecil lewis,406,edward elgar,cecil lewis
9474,1186,Au fond du temple saint (from The Pearl Fishers) by Georges Bizet,5/17/1991,90,90-473,90-473-cecil lewis,406,georges bizet,cecil lewis
9475,1186,A Sergeant Called Stamoulis by Greek Singers,5/17/1991,90,90-474,90-474-cecil lewis,406,greek singers,cecil lewis
9476,1186,Der Rosenkavalier Act 3 by Richard Strauss,5/17/1991,90,90-475,90-475-cecil lewis,406,richard strauss,cecil lewis
9477,1186,The Driving Instructor by Bob Newhart,5/17/1991,90,90-476,90-476-cecil lewis,406,bob newhart,cecil lewis
9478,1186,Dodekka by Anna Vissi,5/17/1991,90,90-477,90-477-cecil lewis,406,anna vissi,cecil lewis
9479,1186,Ich bin der Welt abhanden gekommen by Gustav Mahler,5/17/1991,90,90-478,90-478-cecil lewis,406,gustav mahler,cecil lewis
9480,1186,Liturgy of St John Chrysostom - The Lord's Prayer by Pyotr Ilyich Tchaikovsky,5/17/1991,90,90-479,90-479-cecil lewis,406,pyotr ilyich tchaikovsky,cecil lewis
9465,1185,Norfolk Rhapsody No. 1 by Ralph Vaughan Williams,5/24/1991,90,90-480,90-480-john simpson,1414,ralph vaughan williams,john simpson
9466,1185,Fear no danger to ensue (from Dido and Aeneas) by Henry Purcell,5/24/1991,90,90-481,90-481-john simpson,1414,henry purcell,john simpson
9467,1185,Inion An Philitinigh by Seán Ó Riada,5/24/1991,90,90-482,90-482-john simpson,1414,sean o riada,john simpson
9468,1185,Romanian Folk Dances by Béla Bartók,5/24/1991,90,90-483,90-483-john simpson,1414,bela bartok,john simpson
9469,1185,Volver A Los 17 by Mercedes Sosa,5/24/1991,90,90-484,90-484-john simpson,1414,mercedes sosa,john simpson
9470,1185,Magnolia by J.J. Cale,5/24/1991,90,90-485,90-485-john simpson,1414,j j cale,john simpson
9471,1185,Il N'y A Plus D'Apres by Juliette Gréco,5/24/1991,90,90-486,90-486-john simpson,1414,juliette greco,john simpson
9472,1185,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,5/24/1991,90,90-487,90-487-john simpson,1414,ludwig van beethoven,john simpson
9457,1184,Child In A Manger (Gaelic Version) by The Choir Coisir Loch A Tuath,5/31/1991,90,90-488,90-488-rt hon john smith,2408,the choir coisir loch a tuath,rt hon john smith
9458,1184,"Inneggiamo, il Signor (Easter Hymn) (from Cavalleria rusticana) by Pietro Mascagni",5/31/1991,90,90-489,90-489-rt hon john smith,2408,pietro mascagni,rt hon john smith
9459,1184,Ae Fond Kiss by Kenneth McKellar,5/31/1991,90,90-490,90-490-rt hon john smith,2408,kenneth mckellar,rt hon john smith
9460,1184,Prisoners' Chorus (from Fidelio) by Ludwig van Beethoven,5/31/1991,90,90-491,90-491-rt hon john smith,2408,ludwig van beethoven,rt hon john smith
9461,1184,I've Loved And Lost Again by Patsy Cline,5/31/1991,90,90-492,90-492-rt hon john smith,2408,patsy cline,rt hon john smith
9462,1184,Violin Concerto No. 1 in G minor by Max Bruch,5/31/1991,90,90-493,90-493-rt hon john smith,2408,max bruch,rt hon john smith
9463,1184,The Road To The Isles by Father Sydney MacEwan,5/31/1991,90,90-494,90-494-rt hon john smith,2408,sydney macewan,rt hon john smith
9464,1184,The Marriage Of Figaro - Final Aria by Wolfgang Amadeus Mozart,5/31/1991,90,90-495,90-495-rt hon john smith,2408,wolfgang amadeus mozart,rt hon john smith
9449,1183,Make Me Smile (Come Up and See Me) by Steve Harley & Cockney Rebel,6/7/1991,90,90-496,90-496-marco pierre white,1723,steve harley cockney rebel,marco pierre white
9450,1183,She's So Modern by The Boomtown Rats,6/7/1991,90,90-497,90-497-marco pierre white,1723,the boomtown rats,marco pierre white
9451,1183,Something's Gotten Hold Of My Heart by Gene Pitney,6/7/1991,90,90-498,90-498-marco pierre white,1723,gene pitney,marco pierre white
9452,1183,Continental Drift by The Rolling Stones,6/7/1991,90,90-499,90-499-marco pierre white,1723,the rolling stones,marco pierre white
9453,1183,Golden Brown by The Stranglers,6/7/1991,90,90-500,90-500-marco pierre white,1723,the stranglers,marco pierre white
9454,1183,A Good Year For The Roses by Elvis Costello,6/7/1991,90,90-501,90-501-marco pierre white,1723,elvis costello,marco pierre white
9455,1183,Wuthering Heights by Kate Bush,6/7/1991,90,90-502,90-502-marco pierre white,1723,kate bush,marco pierre white
9456,1183,What A Wonderful World by Louis Armstrong,6/7/1991,90,90-503,90-503-marco pierre white,1723,louis armstrong,marco pierre white
9425,1180,Sweet Little Sixteen by Chuck Berry,6/28/1991,90,90-504,90-504-john hegarty,1379,chuck berry,john hegarty
9426,1180,Blue Monk by Thelonious Monk,6/28/1991,90,90-505,90-505-john hegarty,1379,thelonious monk,john hegarty
9427,1180,Subterranean Homesick Blues by Bob Dylan,6/28/1991,90,90-506,90-506-john hegarty,1379,bob dylan,john hegarty
9428,1180,The Tracks Of My Tears by Smokey Robinson,6/28/1991,90,90-507,90-507-john hegarty,1379,smokey robinson,john hegarty
9429,1180,Stand By Me by John Lennon,6/28/1991,90,90-508,90-508-john hegarty,1379,john lennon,john hegarty
9430,1180,Sketches Of Spain by Miles Davis,6/28/1991,90,90-509,90-509-john hegarty,1379,miles davis,john hegarty
9431,1180,Redemption Song by Bob Marley,6/28/1991,90,90-510,90-510-john hegarty,1379,bob marley,john hegarty
9432,1180,When She Walks In The Room by The Bryan Ferry Orchestra,6/28/1991,90,90-511,90-511-john hegarty,1379,bryan ferry,john hegarty
9417,1179,Rhapsody in Blue by George Gershwin,7/5/1991,90,90-512,90-512-ron todd,2357,george gershwin,ron todd
9418,1179,Black And White Rag by Emmy Todd,7/5/1991,90,90-513,90-513-ron todd,2357,emmy todd,ron todd
9419,1179,Knightsbridge March by Eric Coates,7/5/1991,90,90-514,90-514-ron todd,2357,eric coates,ron todd
9420,1179,Clair de lune (from Suite bergamasque) by Claude Debussy,7/5/1991,90,90-515,90-515-ron todd,2357,claude debussy,ron todd
9421,1179,Skyliner by Charlie Barnet,7/5/1991,90,90-516,90-516-ron todd,2357,charlie barnet,ron todd
9422,1179,The Very Thought Of You by Nat King Cole,7/5/1991,90,90-517,90-517-ron todd,2357,nat king cole,ron todd
9423,1179,Jerusalem by Hubert Parry,7/5/1991,90,90-518,90-518-ron todd,2357,hubert parry,ron todd
9424,1179,I Wish You Love by Shirley Bassey,7/5/1991,90,90-519,90-519-ron todd,2357,shirley bassey,ron todd
9409,1178,"Ah, bello a me ritorna (from Norma) by Vincenzo Bellini",7/12/1991,90,90-520,90-520-lord shawcross,1669,vincenzo bellini,lord shawcross
9410,1178,Agnus Dei (from Requiem Mass) by Giuseppe Verdi,7/12/1991,90,90-521,90-521-lord shawcross,1669,giuseppe verdi,lord shawcross
9411,1178,The Rain In Spain by Julie Andrews,7/12/1991,90,90-522,90-522-lord shawcross,1669,julie andrews,lord shawcross
9412,1178,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",7/12/1991,90,90-523,90-523-lord shawcross,1669,ludwig van beethoven,lord shawcross
9413,1178,Nessun dorma by Giacomo Puccini,7/12/1991,90,90-524,90-524-lord shawcross,1669,giacomo puccini,lord shawcross
9414,1178,Some Enchanted Evening by Ezio Pinza,7/12/1991,90,90-525,90-525-lord shawcross,1669,ezio pinza,lord shawcross
9415,1178,Sono andati? (from La Bohème) by Giacomo Puccini,7/12/1991,90,90-526,90-526-lord shawcross,1669,giacomo puccini,lord shawcross
9416,1178,Oh! My Papa by Eddie Fisher,7/12/1991,90,90-527,90-527-lord shawcross,1669,eddie fisher,lord shawcross
9681,1212,Symphony No. 5 in E flat major by Jean Sibelius,7/14/1991,90,90-528,90-528-john thaw,1421,jean sibelius,john thaw
9682,1212,In questa Reggia (from Turandot) by Giacomo Puccini,7/14/1991,90,90-529,90-529-john thaw,1421,giacomo puccini,john thaw
9683,1212,Cello Concerto in E minor - 1st movement by Edward Elgar,7/14/1991,90,90-530,90-530-john thaw,1421,edward elgar,john thaw
9684,1212,String Quintet in C major - 2nd movement by Franz Schubert,7/14/1991,90,90-531,90-531-john thaw,1421,franz schubert,john thaw
9685,1212,Little Girls (from Annie) by Sheila Hancock,7/14/1991,90,90-532,90-532-john thaw,1421,sheila hancock,john thaw
9686,1212,The Magic Flute Overture by Wolfgang Amadeus Mozart,7/14/1991,90,90-533,90-533-john thaw,1421,wolfgang amadeus mozart,john thaw
9687,1212,Beim Schlafengehen (from Four Last Songs) by Richard Strauss,7/14/1991,90,90-534,90-534-john thaw,1421,richard strauss,john thaw
9688,1212,St Matthew Passion - Erbarme dich by Johann Sebastian Bach,7/14/1991,90,90-535,90-535-john thaw,1421,johann sebastian bach,john thaw
9657,1209,Le Fiacre by Jean Sablon,7/21/1991,90,90-536,90-536-lord annan,1630,jean sablon,lord annan
9658,1209,Piano Concerto No 27 Second Movement by Wolfgang Amadeus Mozart,7/21/1991,90,90-537,90-537-lord annan,1630,wolfgang amadeus mozart,lord annan
9659,1209,Room Five Hundred And Four by Binnie Hale,7/21/1991,90,90-538,90-538-lord annan,1630,binnie hale,lord annan
9660,1209,Liebesgeschichten by Ralph Benatzky,7/21/1991,90,90-539,90-539-lord annan,1630,ralph benatzky,lord annan
9661,1209,Swan Lake - Act 4 (finale) by Pyotr Ilyich Tchaikovsky,7/21/1991,90,90-540,90-540-lord annan,1630,pyotr ilyich tchaikovsky,lord annan
9662,1209,Act 2 Duet (from Don Carlos) by Giuseppe Verdi,7/21/1991,90,90-541,90-541-lord annan,1630,giuseppe verdi,lord annan
9663,1209,"String Quartet in C major, Op. 76/3 'Emperor' - 2nd movement by Joseph Haydn",7/21/1991,90,90-542,90-542-lord annan,1630,joseph haydn,lord annan
9664,1209,Symphony No. 7 in A major - 4th movement by Ludwig van Beethoven,7/21/1991,90,90-543,90-543-lord annan,1630,ludwig van beethoven,lord annan
9793,1226,"Barcarolle in F sharp major, Op. 60",7/28/1991,90,90-544,90-544-molly keane,1901,barcarolle in f sharp major op 60,molly keane
9794,1226,Greensleeves by James Galway,7/28/1991,90,90-545,90-545-molly keane,1901,james galway,molly keane
9795,1226,Whispering by Denny Dennis & The Whisperers,7/28/1991,90,90-546,90-546-molly keane,1901,denny dennis,molly keane
9796,1226,The Charleston by Savoy Orpheans,7/28/1991,90,90-547,90-547-molly keane,1901,savoy orpheans,molly keane
9797,1226,Pennies From Heaven by Bob Eberle,7/28/1991,90,90-548,90-548-molly keane,1901,bob eberle,molly keane
9798,1226,The Taming of the Shrew by William Shakespeare,7/28/1991,90,90-549,90-549-molly keane,1901,william shakespeare,molly keane
9799,1226,"Oh, Lady be good (from Lady, Be Good!) by Artie Shaw",7/28/1991,90,90-550,90-550-molly keane,1901,artie shaw,molly keane
9800,1226,Danny Boy by Benjamin Luxon,7/28/1991,90,90-551,90-551-molly keane,1901,benjamin luxon,molly keane
9633,1206,I'll Follow My Secret Heart by Noël Coward,8/4/1991,90,90-552,90-552-baroness trumpington,233,noel coward,baroness trumpington
9634,1206,Cheek To Cheek by Fred Astaire,8/4/1991,90,90-553,90-553-baroness trumpington,233,fred astaire,baroness trumpington
9635,1206,Chattanooga Choo Choo by Glenn Miller Orchestra,8/4/1991,90,90-554,90-554-baroness trumpington,233,glenn miller,baroness trumpington
9636,1206,La Vie En Rose by Édith Piaf,8/4/1991,90,90-555,90-555-baroness trumpington,233,edith piaf,baroness trumpington
9637,1206,How About You? by Judy Garland,8/4/1991,90,90-556,90-556-baroness trumpington,233,judy garland,baroness trumpington
9638,1206,Once In Royal David's City by King's College Chapel Choir,8/4/1991,90,90-557,90-557-baroness trumpington,233,king s college chapel choir,baroness trumpington
9639,1206,Trio (from La traviata) by Giuseppe Verdi,8/4/1991,90,90-558,90-558-baroness trumpington,233,giuseppe verdi,baroness trumpington
