Id,Label,std_artist
60-625,60-625-ann haydon,gustav holst
60-626,60-626-ann haydon,nat king cole
60-627,60-627-ann haydon,lori peters brian davies
60-628,60-628-ann haydon,rino salviati
60-629,60-629-ann haydon,claude debussy
60-630,60-630-roy hay,jean sablon
60-631,60-631-roy hay,frédéric chopin
60-632,60-632-roy hay,sir harry lauder
60-633,60-633-roy hay,john mccormack
60-634,60-634-roy hay,ludwig van beethoven
60-635,60-635-roy hay,johann strauss ii
60-636,60-636-roy hay,les compagnons de la chanson
60-637,60-637-roy hay,georges bizet
60-638,60-638-anna massey,ludwig van beethoven
60-639,60-639-anna massey,pyotr ilyich tchaikovsky
60-640,60-640-anna massey,fats waller
60-641,60-641-anna massey,pyotr ilyich tchaikovsky
60-642,60-642-anna massey,lena horne
60-643,60-643-anna massey,orchestra with franco ferrara
60-644,60-644-anna massey,edvard grieg
60-645,60-645-anna massey,frank sinatra
60-646,60-646-joe davis,charlie kunz
60-647,60-647-joe davis,stanley holloway
60-648,60-648-joe davis,nat king cole
60-649,60-649-joe davis,vera lynn
60-650,60-650-joe davis,felix mendelssohn
60-651,60-651-joe davis,perry como
60-652,60-652-joe davis,frank sinatra
60-653,60-653-joe davis,ludwig van beethoven
60-654,60-654-nelson riddle,artie shaw
60-655,60-655-nelson riddle,tommy dorsey
60-656,60-656-nelson riddle,tommy dorsey
60-657,60-657-nelson riddle,artie shaw
60-658,60-658-nelson riddle,count basie
60-659,60-659-nelson riddle,charlie parker
60-660,60-660-nelson riddle,benny goodman
60-661,60-661-yvonne mitchell,henry purcell
60-662,60-662-yvonne mitchell,thelonious monk
60-663,60-663-yvonne mitchell,johann sebastian bach
60-664,60-664-yvonne mitchell,anthony newley
60-665,60-665-yvonne mitchell,wolfgang amadeus mozart
60-666,60-666-yvonne mitchell,henry purcell
60-667,60-667-yvonne mitchell,corelli barbirolli
60-668,60-668-yvonne mitchell,johann sebastian bach
60-669,60-669-gerald durrell,rex harrison
60-670,60-670-gerald durrell,zulu music
60-671,60-671-gerald durrell,chorus with mandolin and orchestra
60-672,60-672-gerald durrell,los incas
60-673,60-673-gerald durrell,flanders and swann
60-674,60-674-gerald durrell,eartha kitt
60-675,60-675-gerald durrell,ludwig van beethoven
60-676,60-676-gerald durrell,wolfgang amadeus mozart
60-677,60-677-jack fingleton,frédéric chopin
60-678,60-678-jack fingleton,perry como
60-679,60-679-jack fingleton,maurice chevalier
60-680,60-680-jack fingleton,bing crosby
60-681,60-681-jack fingleton,frédéric chopin
60-682,60-682-jack fingleton,doris day
60-683,60-683-jack fingleton,charles francois gounod
60-684,60-684-jack fingleton,peter jackson
60-685,60-685-diana dors,nikolai rimsky korsakov
60-686,60-686-diana dors,judy garland
60-687,60-687-diana dors,jean sibelius
60-688,60-688-diana dors,sammy davis jr
60-689,60-689-diana dors,frank sinatra
60-690,60-690-diana dors,al hibbler
60-691,60-691-diana dors,maurice ravel
60-692,60-692-diana dors,nelson riddle and his orchestra
60-693,60-693-edward ward,los torrealberos
60-694,60-694-edward ward,societa alpinisti tridentini
60-695,60-695-edward ward,giuseppe verdi
60-696,60-696-edward ward,alexandrov song dance ensemble
60-697,60-697-edward ward,alan lomax
60-698,60-698-edward ward,alexandrov song dance ensemble
60-699,60-699-edward ward,josh white
60-700,60-700-edward ward,wolfgang amadeus mozart
60-701,60-701-john slater,arthur sullivan
60-702,60-702-john slater,henry purcell
60-703,60-703-john slater,shelley berman
60-704,60-704-john slater,felix mendelssohn
60-705,60-705-john slater,frankie laine
60-706,60-706-john slater,george frideric handel
60-707,60-707-john slater,shirley bassey
60-708,60-708-john slater,ludwig van beethoven
60-709,60-709-coral browne,burl ives
60-710,60-710-coral browne,pyotr ilyich tchaikovsky
60-711,60-711-coral browne,johnny mathis
60-712,60-712-coral browne,jack buchanan
60-713,60-713-coral browne,william shakespeare
60-714,60-714-coral browne,johannes brahms
60-715,60-715-coral browne,giacomo meyerbeer
60-716,60-716-coral browne,frank bernardi armand migiani orchestra
60-717,60-717-stephen king,richard wagner
60-718,60-718-stephen king,edward elgar
60-719,60-719-stephen king,claude debussy
60-720,60-720-stephen king,johann sebastian bach
60-721,60-721-stephen king,ludwig van beethoven
60-722,60-722-stephen king,frédéric chopin
60-723,60-723-stephen king,franz schubert
60-724,60-724-stephen king,george robey violet loraine
60-725,60-725-tommy reilly,felix mendelssohn
60-726,60-726-tommy reilly,maurice larcange
60-727,60-727-tommy reilly,fritz kreisler
60-728,60-728-tommy reilly,dorothy squires
60-729,60-729-tommy reilly,mickey katz
60-730,60-730-tommy reilly,shirley bassey
60-731,60-731-tommy reilly,william kroll
60-732,60-732-tommy reilly,richard strauss
60-733,60-733-canon noel duckworth,george frideric handel
60-734,60-734-canon noel duckworth,carl maria von weber
60-735,60-735-canon noel duckworth,george frideric handel
60-736,60-736-canon noel duckworth,henry walford davies
60-737,60-737-canon noel duckworth,e c arinze and his music
60-738,60-738-canon noel duckworth,joseph haydn
60-739,60-739-canon noel duckworth,richard olsen and his orchestra
60-740,60-740-canon noel duckworth,johannes brahms
60-741,60-741-hattie jacques,ludwig van beethoven
60-742,60-742-hattie jacques,duke ellington
60-743,60-743-hattie jacques,george frideric handel
60-744,60-744-hattie jacques,johann sebastian bach
60-745,60-745-hattie jacques,tommy dorsey
60-746,60-746-hattie jacques,the modern jazz quartet
60-747,60-747-hattie jacques,peter sellers
60-748,60-748-hattie jacques,judy garland
60-749,60-749-francis chichester,johann strauss ii
60-750,60-750-francis chichester,bruce trent
60-751,60-751-francis chichester,cliff edwards
60-752,60-752-francis chichester,azuma kabuki musicians
60-753,60-753-francis chichester,jacques offenbach
60-754,60-754-francis chichester,pyotr ilyich tchaikovsky
60-755,60-755-francis chichester,ezio pinza
60-756,60-756-francis chichester,ludwig van beethoven
60-757,60-757-sir gerald beadle,jean sibelius
60-758,60-758-sir gerald beadle,giacomo puccini
60-759,60-759-sir gerald beadle,ralph vaughan williams
60-760,60-760-sir gerald beadle,sergei prokofiev
60-761,60-761-sir gerald beadle,ludwig van beethoven
60-762,60-762-sir gerald beadle,modest mussorgsky
60-763,60-763-sir gerald beadle,modest mussorgsky
60-764,60-764-sir gerald beadle,johann sebastian bach
60-765,60-765-wee georgie wood,clara butt
60-766,60-766-wee georgie wood,al jolson
60-767,60-767-wee georgie wood,owen brannigan
60-768,60-768-wee georgie wood,sir harry lauder
60-769,60-769-wee georgie wood,noel coward
60-770,60-770-wee georgie wood,franz schubert
60-771,60-771-wee georgie wood,william shakespeare
60-772,60-772-wee georgie wood,mischa elman
60-773,60-773-rupert davies,nikolai rimsky korsakov
60-774,60-774-rupert davies,dave brubeck
60-775,60-775-rupert davies,cesar franck
60-776,60-776-rupert davies,johann sebastian bach
60-777,60-777-rupert davies,ron grainer
60-778,60-778-rupert davies,jules massenet
60-779,60-779-rupert davies,benny goodman
60-780,60-780-rupert davies,pyotr ilyich tchaikovsky
60-781,60-781-virgil thomson,johann sebastian bach
60-782,60-782-virgil thomson,wolfgang amadeus mozart
60-783,60-783-virgil thomson,orchestre national du capitole de toulouse
60-784,60-784-virgil thomson,claude debussy
60-785,60-785-virgil thomson,japanese court music
60-786,60-786-virgil thomson,franz schubert
60-787,60-787-virgil thomson,new york wind ensemble
60-788,60-788-virgil thomson,original dixieland five
60-789,60-789-joan collins,frank sinatra
60-790,60-790-joan collins,peggy lee
60-791,60-791-joan collins,harry belafonte
60-792,60-792-joan collins,sarah vaughan
60-793,60-793-joan collins,anthony newley
60-794,60-794-joan collins,rene touzet his orchestra
60-795,60-795-joan collins,toni harper
60-796,60-796-joan collins,edith piaf
60-797,60-797-paul gallico,wolfgang amadeus mozart
60-798,60-798-paul gallico,ludwig van beethoven
60-799,60-799-paul gallico,frank sinatra
60-800,60-800-paul gallico,sergei prokofiev
60-801,60-801-paul gallico,the band
60-802,60-802-paul gallico,richard strauss
60-803,60-803-paul gallico,jan peerce
60-804,60-804-paul gallico,johann sebastian bach
60-805,60-805-sir michael balcon,gaetano donizetti
60-806,60-806-sir michael balcon,maurice ravel
60-807,60-807-sir michael balcon,frédéric chopin
60-808,60-808-sir michael balcon,ralph vaughan williams
60-809,60-809-sir michael balcon,richard strauss
60-810,60-810-sir michael balcon,william shakespeare
60-811,60-811-sir michael balcon,giacomo puccini
60-812,60-812-sir michael balcon,johannes brahms
60-813,60-813-bob hope,judy garland
60-814,60-814-bob hope,elvis presley
60-815,60-815-bob hope,ella fitzgerald
60-816,60-816-bob hope,andre kostelanetz orchestra
60-817,60-817-bob hope,maurice chevalier
60-818,60-818-bob hope,bob hope
60-819,60-819-bob hope,claude debussy
60-820,60-820-bob hope,shirley ross
60-821,60-821-gracie fields,the harry simeone chorale
60-822,60-822-gracie fields,maurice chevalier
60-823,60-823-gracie fields,sergey rachmaninov
60-824,60-824-gracie fields,mary martin
60-825,60-825-gracie fields,ralph vaughan williams
60-826,60-826-gracie fields,sinfonia of london
60-827,60-827-gracie fields,gracie fields
60-828,60-828-james gunn ra,ludwig van beethoven
60-829,60-829-james gunn ra,kenneth mckellar
60-830,60-830-james gunn ra,edith piaf
60-831,60-831-james gunn ra,johann sebastian bach
60-832,60-832-james gunn ra,pyotr ilyich tchaikovsky
60-833,60-833-james gunn ra,ludwig van beethoven
60-834,60-834-james gunn ra,felix mendelssohn
60-835,60-835-james gunn ra,franz schubert
60-836,60-836-hughie green,frank sinatra
60-837,60-837-hughie green,les baxter and his orchestra
60-838,60-838-hughie green,connie russell
60-839,60-839-hughie green,sammy davis jr
60-840,60-840-hughie green,elliot lawrence his orchestra
60-841,60-841-hughie green,frédéric chopin
60-842,60-842-hughie green,gene krupa and his orchestra
60-843,60-843-hughie green,ray charles
60-844,60-844-stuart hibberd,jules massenet
60-845,60-845-stuart hibberd,rawicz and landauer
60-846,60-846-stuart hibberd,paul robeson
60-847,60-847-stuart hibberd,erno dohnanyi
60-848,60-848-stuart hibberd,georges bizet
60-849,60-849-stuart hibberd,stanley holloway
60-850,60-850-stuart hibberd,king s college chapel choir
60-851,60-851-stuart hibberd,kentucky minstrels
60-852,60-852-ken sykora,los incas
60-853,60-853-ken sykora,duke ellington
60-854,60-854-ken sykora,bing crosby
60-855,60-855-ken sykora,johann sebastian bach
60-856,60-856-ken sykora,peggy lee
60-857,60-857-ken sykora,max bruch
60-858,60-858-ken sykora,los panchos
60-859,60-859-ken sykora,django reinhardt
60-860,60-860-sir john gielgud,johann sebastian bach
60-861,60-861-sir john gielgud,wolfgang amadeus mozart
60-862,60-862-sir john gielgud,wolfgang amadeus mozart
60-863,60-863-sir john gielgud,franz schubert
60-864,60-864-sir john gielgud,wolfgang amadeus mozart
60-865,60-865-sir john gielgud,antonin dvorak
60-866,60-866-sir john gielgud,johannes brahms
60-867,60-867-sir john gielgud,henry purcell
60-868,60-868-kay cavendish,johann sebastian bach
60-869,60-869-kay cavendish,stanley black
60-870,60-870-kay cavendish,harry belafonte
60-871,60-871-kay cavendish,peggy lee
60-872,60-872-kay cavendish,cesar franck
60-873,60-873-kay cavendish,clebanoff strings and percussion
60-874,60-874-kay cavendish,gerard hoffnung
60-875,60-875-kay cavendish,elisabeth schwarzkopf
60-876,60-876-stanley holloway,billy mayerl
60-877,60-877-stanley holloway,kathleen ferrier
60-878,60-878-stanley holloway,stanley holloway
60-879,60-879-stanley holloway,sydney howard leslie hanson
60-880,60-880-stanley holloway,george malcolm
60-881,60-881-stanley holloway,gracie fields
60-882,60-882-stanley holloway,peter sellers
60-883,60-883-stanley holloway,edward elgar
60-884,60-884-frank chacksfield,johann sebastian bach
60-885,60-885-frank chacksfield,frank sinatra
60-886,60-886-frank chacksfield,claude debussy
60-887,60-887-frank chacksfield,ben fields and his band
60-888,60-888-frank chacksfield,wolfgang amadeus mozart
60-889,60-889-frank chacksfield,fats waller
60-890,60-890-frank chacksfield,orchestre de danse alexander
60-891,60-891-frank chacksfield,frank chacksfield his orchestra
60-892,60-892-h e bates,eddie lund and his tahitians
60-893,60-893-h e bates,arthur sullivan
60-894,60-894-h e bates,wolfgang amadeus mozart
60-895,60-895-h e bates,george butterworth
60-896,60-896-h e bates,wolfgang amadeus mozart
60-897,60-897-h e bates,franz schubert
60-898,60-898-h e bates,jean sibelius
60-899,60-899-h e bates,robert schumann
60-900,60-900-irene handl,charles trenet
60-901,60-901-irene handl,charles trenet
60-902,60-902-irene handl,charles aznavour
60-903,60-903-irene handl,charles aznavour
60-904,60-904-irene handl,frankie vaughan
60-905,60-905-irene handl,elvis presley
60-906,60-906-irene handl,richard wagner
60-907,60-907-irene handl,franz schubert
60-908,60-908-colonel a d wintle,massed cavalry trumpets
60-909,60-909-colonel a d wintle,the band
60-910,60-910-colonel a d wintle,wolfgang amadeus mozart
60-911,60-911-colonel a d wintle,franz schubert
60-912,60-912-colonel a d wintle,franz von suppe
60-913,60-913-colonel a d wintle,charles francois gounod
60-914,60-914-colonel a d wintle,johann strauss ii
60-915,60-915-colonel a d wintle,cloister choir
60-916,60-916-louis kentner,sir paolo tosti
60-917,60-917-louis kentner,wolfgang amadeus mozart
60-918,60-918-louis kentner,franz liszt
60-919,60-919-louis kentner,georges bizet
60-920,60-920-louis kentner,alexander scriabin
60-921,60-921-louis kentner,claude debussy
60-922,60-922-louis kentner,madeleine grey
60-923,60-923-louis kentner,paul whiteman s swinging strings
60-924,60-924-raymond glendenning,gaetano donizetti
60-925,60-925-raymond glendenning,cavan o connor
60-926,60-926-raymond glendenning,arthur sullivan
60-927,60-927-raymond glendenning,stuart robertson
60-928,60-928-raymond glendenning,glasgow orpheus choir
60-929,60-929-raymond glendenning,harry belafonte
60-930,60-930-raymond glendenning,olive gilbert
60-931,60-931-raymond glendenning,johann sebastian bach
60-932,60-932-frank launder sidney gilliat,edith piaf
60-933,60-933-frank launder sidney gilliat,wolfgang amadeus mozart
60-934,60-934-frank launder sidney gilliat,john mccormack
60-935,60-935-frank launder sidney gilliat,georges bizet
60-936,60-936-frank launder sidney gilliat,marilyn horne
60-937,60-937-frank launder sidney gilliat,johannes brahms
60-938,60-938-frank launder sidney gilliat,frank sinatra
60-939,60-939-frank launder sidney gilliat,sergey rachmaninov
60-940,60-940-leslie phillips,frédéric chopin
60-941,60-941-leslie phillips,giacomo puccini
60-942,60-942-leslie phillips,oscar wilde
60-943,60-943-leslie phillips,marilyn horne
60-944,60-944-leslie phillips,frank sinatra
60-945,60-945-leslie phillips,the viscounts
60-946,60-946-leslie phillips,xavier cugat
60-947,60-947-leslie phillips,arthur sullivan
60-948,60-948-billy butlin,johann strauss ii
60-949,60-949-billy butlin,bing crosby
60-950,60-950-billy butlin,the cyril stapleton orchestra
60-951,60-951-billy butlin,foden s band
60-952,60-952-billy butlin,the mantovani orchestra
60-953,60-953-billy butlin,eric winstone his orchestra
60-954,60-954-billy butlin,bruce trent
60-955,60-955-billy butlin,the melachrino strings
60-956,60-956-robert morley,ruggero leoncavallo
60-957,60-957-robert morley,edythe baker
60-958,60-958-robert morley,douglas byng
60-959,60-959-robert morley,igor stravinsky
60-960,60-960-robert morley,giacomo puccini
60-961,60-961-robert morley,bob newhart
60-962,60-962-robert morley,lata mangeshkar
60-963,60-963-robert morley,michael tippett
60-964,60-964-christina foyle,bing crosby
60-965,60-965-christina foyle,savoy havana band
60-966,60-966-christina foyle,fred astaire
60-967,60-967-christina foyle,charles coborn
